"","date","industry","location","monthly_amount"
"1891",2013-08-01,"7","5",565531.769607143
"1892",2013-09-01,"7","5",517592.869047143
"1893",2013-10-01,"7","5",511157.81941
"1894",2013-11-01,"7","5",517312.149795714
"1895",2013-12-01,"7","5",378433.985264
"1896",2014-01-01,"7","5",489118.873636
"1897",2014-02-01,"7","5",491494.712389
"1898",2014-03-01,"7","5",497747.875553
"1899",2014-04-01,"7","5",459594.340458
"1900",2014-05-01,"7","5",479562.4262
"1901",2014-06-01,"7","5",460943.996118182
"1902",2014-07-01,"7","5",474800.875620909
"1903",2014-08-01,"7","5",515536.612414545
"1904",2014-09-01,"7","5",508368.870756364
"1905",2014-10-01,"7","5",438936.459716364
"1906",2014-11-01,"7","5",427593.162565455
"1907",2014-12-01,"7","5",435106.992035455
"1908",2015-01-01,"7","5",427655.58712
"1909",2015-02-01,"7","5",394870.469093333
"1910",2015-03-01,"7","5",400511.537206923
"1911",2015-04-01,"7","5",327729.031454667
"1912",2015-05-01,"7","5",348671.70175
"1913",2015-06-01,"7","5",352467.535508571
"1914",2015-07-01,"7","5",332984.626866667
"1915",2015-08-01,"7","5",370364.410102
"1916",2015-09-01,"7","5",353692.63992375
"1917",2015-10-01,"7","5",353916.702119444
"1918",2015-11-01,"7","5",350368.564920588
"1919",2015-12-01,"7","5",375682.954733125
"1920",2016-01-01,"7","5",410282.661206875
"1921",2016-02-01,"7","5",389995.449366
"1922",2016-03-01,"7","5",410472.488805333
"1923",2016-04-01,"7","5",411377.63333
"1924",2016-05-01,"7","5",412237.924382
"1925",2016-06-01,"7","5",380314.112792667
"1926",2016-07-01,"7","5",404778.545886667
"1927",2016-08-01,"7","5",388465.255904118
"1928",2016-09-01,"7","5",385004.857884706
"1929",2016-10-01,"7","5",407120.923604706
"1930",2016-11-01,"7","5",375167.890674706
"1931",2013-01-01,"8","5",430983.6022
"1932",2013-02-01,"8","5",309218.7345
"1933",2013-03-01,"8","5",280838.3382
"1934",2013-04-01,"8","5",274164.65405
"1935",2013-05-01,"8","5",313568.40955
"1936",2013-06-01,"8","5",295508.358956667
"1937",2013-07-01,"8","5",975549.95345
"1938",2013-08-01,"8","5",1011991.15705
"1939",2013-09-01,"8","5",955805.324
"1940",2013-10-01,"8","5",865094.1584
"1941",2013-11-01,"8","5",587083.326413333
"1942",2013-12-01,"8","5",884069.35265
"1943",2014-01-01,"8","5",594701.8972625
"1944",2014-02-01,"8","5",272448.030164
"1945",2014-03-01,"8","5",364554.261475833
"1946",2014-04-01,"8","5",229208.67655
"1947",2014-05-01,"8","5",247649.480676364
"1948",2014-06-01,"8","5",248326.727668333
"1949",2014-07-01,"8","5",261697.88327
"1950",2014-08-01,"8","5",265700.6445175
"1951",2014-09-01,"8","5",331477.522295
"1952",2014-10-01,"8","5",388242.78876
"1953",2014-11-01,"8","5",294296.25336
"1954",2014-12-01,"8","5",431899.055485
"1955",2015-01-01,"8","5",380773.260431429
"1956",2015-02-01,"8","5",271588.554847143
"1957",2015-03-01,"8","5",295166.547361429
"1958",2015-04-01,"8","5",276085.775265714
"1959",2015-05-01,"8","5",262050.75932
"1960",2015-06-01,"8","5",261079.316611538
"1961",2015-07-01,"8","5",268954.048841538
"1962",2015-08-01,"8","5",217076.67829
"1963",2015-09-01,"8","5",225043.328174167
"1964",2015-10-01,"8","5",229222.987985
"1965",2015-11-01,"8","5",203274.169851667
"1966",2015-12-01,"8","5",417255.7219
"1967",2016-01-01,"8","5",294429.321599167
"1968",2016-02-01,"8","5",243087.075646667
"1969",2016-03-01,"8","5",215396.398628182
"1970",2016-04-01,"8","5",234620.153912
"1971",2016-05-01,"8","5",217346.709037
"1972",2016-06-01,"8","5",173286.283307
"1973",2016-07-01,"8","5",214667.349468
"1974",2016-08-01,"8","5",190555.410117273
"1975",2016-09-01,"8","5",220384.689254545
"1976",2016-10-01,"8","5",225322.636717
"1977",2016-11-01,"8","5",216225.181330909
"1978",2013-09-01,"9","5",64060.53538
"1979",2013-10-01,"9","5",69322.36978
"1980",2013-11-01,"9","5",64841.05211
"1981",2013-12-01,"9","5",65731.50895
"1982",2014-01-01,"9","5",65634.24679
"1983",2014-02-01,"9","5",64001.50064
"1984",2016-05-01,"9","5",998097.2576
"1985",2016-06-01,"9","5",931652.2831
"1986",2016-07-01,"9","5",1250097.94613333
"1987",2016-08-01,"9","5",1161480.95786667
"1988",2016-09-01,"9","5",1640400.5859
"1989",2016-10-01,"9","5",1130014.74613333
"1990",2016-11-01,"9","5",1247209.69556667
"1991",2013-01-01,"10","5",141428.130926
"1992",2013-02-01,"10","5",142723.632452857
"1993",2013-03-01,"10","5",131379.913007143
"1994",2013-04-01,"10","5",127225.159778571
"1995",2013-05-01,"10","5",140718.383301667
"1996",2013-06-01,"10","5",131828.662323333
"1997",2013-07-01,"10","5",142990.704765
"1998",2013-08-01,"10","5",134486.717761667
"1999",2013-09-01,"10","5",122695.342368571
"2000",2013-10-01,"10","5",131772.70029
"2001",2013-11-01,"10","5",151008.663245
"2002",2013-12-01,"10","5",158674.495185714
"2003",2014-01-01,"10","5",147206.40643
"2004",2014-02-01,"10","5",117444.758411667
"2005",2014-03-01,"10","5",124019.71264
"2006",2014-04-01,"10","5",127483.205203333
"2007",2014-05-01,"10","5",132748.983321667
"2008",2014-06-01,"10","5",124687.079425
"2009",2014-07-01,"10","5",143777.374951667
"2010",2014-08-01,"10","5",135998.22493
"2011",2014-09-01,"10","5",134308.419921667
"2012",2014-10-01,"10","5",137378.299156667
"2013",2014-11-01,"10","5",145852.051016667
"2014",2014-12-01,"10","5",173603.977321667
"2015",2015-01-01,"10","5",167611.6928
"2016",2015-02-01,"10","5",138248.126101667
"2017",2015-03-01,"10","5",144191.35209
"2018",2015-04-01,"10","5",136289.713043333
"2019",2015-05-01,"10","5",139753.85075
"2020",2015-06-01,"10","5",139066.628281667
"2021",2015-07-01,"10","5",141864.084761667
"2022",2015-08-01,"10","5",136176.859184286
"2023",2015-09-01,"10","5",138552.945385714
"2024",2015-10-01,"10","5",134621.134691429
"2025",2015-11-01,"10","5",140374.782447143
"2026",2015-12-01,"10","5",158291.647268889
"2027",2016-01-01,"10","5",122958.487314
"2028",2016-02-01,"10","5",133006.249513333
"2029",2016-03-01,"10","5",126941.155506667
"2030",2016-04-01,"10","5",126593.441917778
"2031",2016-05-01,"10","5",127441.429245556
"2032",2016-06-01,"10","5",134773.076591111
"2033",2016-07-01,"10","5",135920.76469
"2034",2016-08-01,"10","5",94332.2589885714
"2035",2016-09-01,"10","5",110861.2716375
"2036",2016-10-01,"10","5",94030.792955
"2037",2016-11-01,"10","5",126523.40671
"2038",2013-01-01,"1","6",133400.066367167
"2039",2013-02-01,"1","6",133898.330347869
"2040",2013-03-01,"1","6",132512.841222258
"2041",2013-04-01,"1","6",137842.521872097
"2042",2013-05-01,"1","6",143307.379273284
"2043",2013-06-01,"1","6",133135.313132836
"2044",2013-07-01,"1","6",139261.638807857
"2045",2013-08-01,"1","6",133893.642916974
"2046",2013-09-01,"1","6",135144.217831268
"2047",2013-10-01,"1","6",137018.307201096
"2048",2013-11-01,"1","6",119233.336528261
"2049",2013-12-01,"1","6",117649.118518764
"2050",2014-01-01,"1","6",115912.375458936
"2051",2014-02-01,"1","6",117811.433509694
"2052",2014-03-01,"1","6",120448.650536176
"2053",2014-04-01,"1","6",116914.856035701
"2054",2014-05-01,"1","6",122643.376598707
"2055",2014-06-01,"1","6",112792.526471092
"2056",2014-07-01,"1","6",119982.65139232
"2057",2014-08-01,"1","6",119320.040967231
"2058",2014-09-01,"1","6",123415.030009675
"2059",2014-10-01,"1","6",121401.24737782
"2060",2014-11-01,"1","6",116123.849187537
"2061",2014-12-01,"1","6",115881.532872901
"2062",2015-01-01,"1","6",115048.613015476
"2063",2015-02-01,"1","6",122324.890546667
"2064",2015-03-01,"1","6",128925.336800224
"2065",2015-04-01,"1","6",125744.947777591
"2066",2015-05-01,"1","6",130961.864271567
"2067",2015-06-01,"1","6",122608.034207075
"2068",2015-07-01,"1","6",129318.096620274
"2069",2015-08-01,"1","6",130531.075436181
"2070",2015-09-01,"1","6",132446.845511915
"2071",2015-10-01,"1","6",129540.329724207
"2072",2015-11-01,"1","6",125186.389799733
"2073",2015-12-01,"1","6",126107.453050426
"2074",2016-01-01,"1","6",119033.465765971
"2075",2016-02-01,"1","6",129452.192724662
"2076",2016-03-01,"1","6",127797.738818986
"2077",2016-04-01,"1","6",129405.886265833
"2078",2016-05-01,"1","6",138326.555135833
"2079",2016-06-01,"1","6",129858.193907973
"2080",2016-07-01,"1","6",129245.885785298
"2081",2016-08-01,"1","6",134230.503316899
"2082",2016-09-01,"1","6",133517.593878188
"2083",2016-10-01,"1","6",132851.596530968
"2084",2016-11-01,"1","6",138922.097651742
"2085",2013-01-01,"2","6",171841.226872857
"2086",2013-02-01,"2","6",191055.48731
"2087",2013-03-01,"2","6",213642.498022857
"2088",2013-04-01,"2","6",209446.323698571
"2089",2013-05-01,"2","6",219614.470612857
"2090",2013-06-01,"2","6",213607.69155125
"2091",2013-07-01,"2","6",190619.2807
"2092",2013-08-01,"2","6",201007.401427273
"2093",2013-09-01,"2","6",239857.967950833
"2094",2013-10-01,"2","6",270131.165710833
"2095",2013-11-01,"2","6",281168.331928333
"2096",2013-12-01,"2","6",324122.438495833
"2097",2014-01-01,"2","6",289502.526960909
"2098",2014-02-01,"2","6",267003.304198182
"2099",2014-03-01,"2","6",291369.247780909
"2100",2014-04-01,"2","6",287016.750775455
"2101",2014-05-01,"2","6",298500.885682308
"2102",2014-06-01,"2","6",283459.726482308
"2103",2014-07-01,"2","6",259147.441246
"2104",2014-08-01,"2","6",313299.161223077
"2105",2014-09-01,"2","6",300705.679136429
"2106",2014-10-01,"2","6",316281.633198571
"2107",2014-11-01,"2","6",347887.580015385
"2108",2014-12-01,"2","6",379710.206492857
"2109",2015-01-01,"2","6",282181.009644375
"2110",2015-02-01,"2","6",285006.741496875
"2111",2015-03-01,"2","6",284436.155685882
"2112",2015-04-01,"2","6",289888.1556375
"2113",2015-05-01,"2","6",337611.23379
"2114",2015-06-01,"2","6",302157.682529412
"2115",2015-07-01,"2","6",324742.180670588
"2116",2015-08-01,"2","6",329285.564517647
"2117",2015-09-01,"2","6",317323.223516667
"2118",2015-10-01,"2","6",299953.478877778
"2119",2015-11-01,"2","6",325371.163443125
"2120",2015-12-01,"2","6",358650.613757222
"2121",2016-01-01,"2","6",238038.235436667
"2122",2016-02-01,"2","6",252446.482588947
"2123",2016-03-01,"2","6",265550.909186
"2124",2016-04-01,"2","6",275755.512146
"2125",2016-05-01,"2","6",277304.574233333
"2126",2016-06-01,"2","6",262356.527939524
"2127",2016-07-01,"2","6",268694.513226818
"2128",2016-08-01,"2","6",264789.70148
"2129",2016-09-01,"2","6",263935.645603043
"2130",2016-10-01,"2","6",298369.262483793
"2131",2016-11-01,"2","6",377119.348230741
"2132",2014-03-01,"3","6",184026.5854
"2133",2014-04-01,"3","6",594530.5755
"2134",2014-05-01,"3","6",654321.036
"2135",2014-06-01,"3","6",632610.40435
"2136",2014-07-01,"3","6",667453.48395
"2137",2014-08-01,"3","6",471861.343968
"2138",2014-09-01,"3","6",508122.76716
"2139",2014-10-01,"3","6",439434.382142
"2140",2014-11-01,"3","6",415849.908683333
"2141",2014-12-01,"3","6",448421.037866667
"2142",2015-01-01,"3","6",370981.447353333
"2143",2015-02-01,"3","6",344553.939696667
"2144",2015-03-01,"3","6",314778.234664286
"2145",2015-04-01,"3","6",277928.844747143
"2146",2015-05-01,"3","6",298209.822932857
"2147",2015-06-01,"3","6",267779.023487143
"2148",2015-07-01,"3","6",290784.51726
"2149",2015-08-01,"3","6",269342.545511429
"2150",2015-09-01,"3","6",274364.909027143
"2151",2015-10-01,"3","6",320359.37513
"2152",2015-11-01,"3","6",285079.2768075
"2153",2015-12-01,"3","6",373112.8354575
"2154",2016-01-01,"3","6",323189.033411429
"2155",2016-02-01,"3","6",296982.100728571
"2156",2016-03-01,"3","6",318283.826932857
"2157",2016-04-01,"3","6",305225.82563
"2158",2016-05-01,"3","6",270996.36945375
"2159",2016-06-01,"3","6",263529.18214125
"2160",2016-07-01,"3","6",290731.3635075
"2161",2016-08-01,"3","6",245440.57392
"2162",2016-09-01,"3","6",256892.781814444
"2163",2016-10-01,"3","6",264019.157085556
"2164",2016-11-01,"3","6",272486.438234444
"2165",2013-01-01,"4","6",421189.439933333
"2166",2013-02-01,"4","6",380002.948066667
"2167",2013-03-01,"4","6",462753.850766667
"2168",2013-04-01,"4","6",512588.3843
"2169",2013-05-01,"4","6",484864.4914
"2170",2013-06-01,"4","6",484307.951766667
"2171",2013-07-01,"4","6",486842.445566667
"2172",2013-08-01,"4","6",513269.299933333
"2173",2013-09-01,"4","6",480331.5425
"2174",2013-10-01,"4","6",597532.5164
"2175",2013-11-01,"4","6",579232.4235
"2176",2013-12-01,"4","6",762254.40195
"2177",2014-01-01,"4","6",572927.1258
"2178",2014-02-01,"4","6",555847.9875
"2179",2014-03-01,"4","6",632347.57875
"2180",2014-04-01,"4","6",502428.150055
"2181",2014-05-01,"4","6",1043476.635
"2182",2014-06-01,"4","6",900640.7195
"2183",2014-07-01,"4","6",977040.242
"2184",2014-08-01,"4","6",1066945.462
"2185",2014-09-01,"4","6",936706.0603
"2186",2014-10-01,"4","6",950137.8192
"2187",2014-11-01,"4","6",855521.6266
"2188",2014-12-01,"4","6",966062.6832
"2189",2015-01-01,"4","6",902176.0583
"2190",2015-02-01,"4","6",791681.3586
"2191",2015-03-01,"4","6",593758.6721
"2192",2015-04-01,"4","6",673100.88315
"2193",2015-05-01,"4","6",772760.65085
"2194",2015-06-01,"4","6",488972.148115
"2195",2015-07-01,"4","6",1108711.72
"2196",2015-08-01,"4","6",1064770.661
"2197",2015-09-01,"4","6",945582.3694
"2198",2015-10-01,"4","6",1051990.8
"2199",2015-11-01,"4","6",979561.4611
"2200",2015-12-01,"4","6",1028042.2679
"2201",2016-01-01,"4","6",773480.51175
"2202",2016-02-01,"4","6",711677.3053
"2203",2016-03-01,"4","6",771535.1474
"2204",2016-04-01,"4","6",770535.81535
"2205",2016-05-01,"4","6",793132.86335
"2206",2016-06-01,"4","6",743352.8808
"2207",2016-07-01,"4","6",799827.57235
"2208",2016-08-01,"4","6",916363.19595
"2209",2016-09-01,"4","6",799270.00875
"2210",2016-10-01,"4","6",835747.4798
"2211",2016-11-01,"4","6",841254.7922
"2212",2013-01-01,"5","6",342690.893533333
"2213",2013-02-01,"5","6",412962.512966667
"2214",2013-03-01,"5","6",443321.742533333
"2215",2013-04-01,"5","6",363110.0757
"2216",2013-05-01,"5","6",717561.53524
"2217",2013-06-01,"5","6",672031.48316
"2218",2013-07-01,"5","6",699717.98412
"2219",2013-08-01,"5","6",577078.659375
"2220",2013-09-01,"5","6",637666.1494375
"2221",2013-10-01,"5","6",617713.529933333
"2222",2013-11-01,"5","6",633694.949975
"2223",2013-12-01,"5","6",607027.20965
"2224",2014-01-01,"5","6",483108.27063
"2225",2014-02-01,"5","6",461748.861337273
"2226",2014-03-01,"5","6",507244.118172727
"2227",2014-04-01,"5","6",487858.371009091
"2228",2014-05-01,"5","6",554892.972945455
"2229",2014-06-01,"5","6",520084.861036364
"2230",2014-07-01,"5","6",561619.1153
"2231",2014-08-01,"5","6",566220.732763636
"2232",2014-09-01,"5","6",602381.272654545
"2233",2014-10-01,"5","6",609924.887718182
"2234",2014-11-01,"5","6",604820.040918182
"2235",2014-12-01,"5","6",660094.103809091
"2236",2015-01-01,"5","6",537043.523635455
"2237",2015-02-01,"5","6",559751.13734
"2238",2015-03-01,"5","6",683283.68426
"2239",2015-04-01,"5","6",672582.93539
"2240",2015-05-01,"5","6",703802.48673
"2241",2015-06-01,"5","6",670815.43521
"2242",2015-07-01,"5","6",711337.12486
"2243",2015-08-01,"5","6",718668.2577
"2244",2015-09-01,"5","6",639437.82075
"2245",2015-10-01,"5","6",686896.501322222
"2246",2015-11-01,"5","6",618302.439154
"2247",2015-12-01,"5","6",669463.878255
"2248",2016-01-01,"5","6",509614.86544
"2249",2016-02-01,"5","6",539252.94857
"2250",2016-03-01,"5","6",558327.33542
"2251",2016-04-01,"5","6",566061.80617
"2252",2016-05-01,"5","6",592214.17319
"2253",2016-06-01,"5","6",519589.026418182
"2254",2016-07-01,"5","6",556427.577118182
"2255",2016-08-01,"5","6",584136.703945455
"2256",2016-09-01,"5","6",520512.8321
"2257",2016-10-01,"5","6",569015.94823
"2258",2016-11-01,"5","6",610185.99426
"2259",2013-01-01,"7","6",165126.7092
"2260",2013-02-01,"7","6",190039.6127
"2261",2013-03-01,"7","6",194049.1364
"2262",2013-04-01,"7","6",185682.0745
"2263",2013-05-01,"7","6",205732.4024
"2264",2013-06-01,"7","6",168195.6932
"2265",2013-07-01,"7","6",218715.1586
"2266",2013-08-01,"7","6",251384.0177
"2267",2013-09-01,"7","6",161874.8626
"2268",2013-10-01,"7","6",164207.65435
"2269",2013-11-01,"7","6",161263.24815
"2270",2013-12-01,"7","6",139642.1606
"2271",2014-01-01,"7","6",153297.2354
"2272",2014-02-01,"7","6",144937.1415
"2273",2014-03-01,"7","6",163315.69745
"2274",2014-04-01,"7","6",142930.44415
"2275",2014-05-01,"7","6",204166.562266667
"2276",2014-06-01,"7","6",239989.344433333
"2277",2014-07-01,"7","6",236763.7409
"2278",2014-08-01,"7","6",256970.591533333
"2279",2014-09-01,"7","6",243262.546733333
"2280",2014-10-01,"7","6",260782.268133333
"2281",2014-11-01,"7","6",237164.419033333
"2282",2014-12-01,"7","6",241509.376133333
"2283",2015-01-01,"7","6",235975.272233333
"2284",2015-02-01,"7","6",225733.131433333
"2285",2015-03-01,"7","6",255660.4719
"2286",2015-04-01,"7","6",234815.416933333
"2287",2015-05-01,"7","6",235883.010266667
"2288",2015-06-01,"7","6",233296.530466667
"2289",2015-07-01,"7","6",188256.87237
"2290",2015-08-01,"7","6",195239.6058175
"2291",2015-09-01,"7","6",165802.91829
"2292",2015-10-01,"7","6",158739.037055
"2293",2015-11-01,"7","6",194838.363155
"2294",2015-12-01,"7","6",171588.360223333
"2295",2016-01-01,"7","6",184280.515465
"2296",2016-02-01,"7","6",186701.198
"2297",2016-03-01,"7","6",180432.164527143
"2298",2016-04-01,"7","6",201125.39392875
"2299",2016-05-01,"7","6",202536.2396075
"2300",2016-06-01,"7","6",187158.077454444
"2301",2016-07-01,"7","6",193442.234476667
"2302",2016-08-01,"7","6",193938.223097778
"2303",2016-09-01,"7","6",209197.5361275
"2304",2016-10-01,"7","6",204402.39680125
"2305",2016-11-01,"7","6",250698.23994
"2306",2013-01-01,"8","6",313984.2658
"2307",2013-02-01,"8","6",290324.1085
"2308",2013-03-01,"8","6",363245.4201
"2309",2013-04-01,"8","6",361772.842
"2310",2013-05-01,"8","6",377163.9253
"2311",2013-06-01,"8","6",370648.4737
"2312",2013-07-01,"8","6",209966.378975
"2313",2013-08-01,"8","6",243399.834765
"2314",2013-09-01,"8","6",219402.06653
"2315",2013-10-01,"8","6",233298.02245
"2316",2013-11-01,"8","6",252744.52656
"2317",2013-12-01,"8","6",472838.33992
"2318",2014-01-01,"8","6",190145.657545
"2319",2014-02-01,"8","6",184766.648845
"2320",2014-03-01,"8","6",218349.385103333
"2321",2014-04-01,"8","6",555232.373
"2322",2014-05-01,"8","6",480637.555333333
"2323",2014-06-01,"8","6",522499.640076667
"2324",2014-07-01,"8","6",737534.885666667
"2325",2014-08-01,"8","6",659302.769986667
"2326",2014-09-01,"8","6",412321.0022075
"2327",2014-10-01,"8","6",570238.117345
"2328",2014-11-01,"8","6",437841.237665
"2329",2014-12-01,"8","6",673809.067742
"2330",2015-01-01,"8","6",771849.227106
"2331",2015-02-01,"8","6",579250.574172
"2332",2015-03-01,"8","6",673213.581338
"2333",2015-04-01,"8","6",674919.72408
"2334",2015-05-01,"8","6",691600.19399
"2335",2015-06-01,"8","6",647311.56516
"2336",2015-07-01,"8","6",737485.567488
"2337",2015-08-01,"8","6",675789.480026667
"2338",2015-09-01,"8","6",659988.564885
"2339",2015-10-01,"8","6",782994.444668333
"2340",2015-11-01,"8","6",751197.485006667
"2341",2015-12-01,"8","6",1302030.34992
"2342",2016-01-01,"8","6",778082.221693333
"2343",2016-02-01,"8","6",642303.401125
"2344",2016-03-01,"8","6",761302.555715
"2345",2016-04-01,"8","6",756307.22426
"2346",2016-05-01,"8","6",616655.8215
"2347",2016-06-01,"8","6",621332.099001667
"2348",2016-07-01,"8","6",694121.31635
"2349",2016-08-01,"8","6",669403.47729
"2350",2016-09-01,"8","6",704697.97109
"2351",2016-10-01,"8","6",640732.714007143
"2352",2016-11-01,"8","6",634203.208685714
"2353",2013-11-01,"9","6",105345.2733
"2354",2014-10-01,"9","6",862031.8039
"2355",2014-11-01,"9","6",799134.011
"2356",2014-12-01,"9","6",1215604.72
"2357",2015-01-01,"9","6",658228.144
"2358",2015-02-01,"9","6",658306.9699
"2359",2015-03-01,"9","6",921774.4801
"2360",2015-04-01,"9","6",910620.3977
"2361",2015-05-01,"9","6",985064.6121
"2362",2015-06-01,"9","6",902268.3364
"2363",2015-07-01,"9","6",1184473.861
"2364",2015-08-01,"9","6",1315567.525
"2365",2015-09-01,"9","6",1169974.493
"2366",2015-10-01,"9","6",1042522.281
"2367",2015-11-01,"9","6",1081532.2699
"2368",2015-12-01,"9","6",2053190.30133333
"2369",2016-01-01,"9","6",963112.978333333
"2370",2016-02-01,"9","6",960317.441433333
"2371",2016-03-01,"9","6",1111623.87506667
"2372",2016-04-01,"9","6",1113357.0125
"2373",2016-05-01,"9","6",1181248.5962
"2374",2016-06-01,"9","6",1211399.1075
"2375",2016-07-01,"9","6",1313396.82066667
"2376",2016-08-01,"9","6",1315025.19556667
"2377",2016-09-01,"9","6",1447778.5419
"2378",2016-10-01,"9","6",2537906.91533333
"2379",2016-11-01,"9","6",2448025.37366667
"2380",2013-01-01,"1","7",231599.484601379
"2381",2013-02-01,"1","7",232159.826494194
"2382",2013-03-01,"1","7",243373.914605484
"2383",2013-04-01,"1","7",247680.182241935
"2384",2013-05-01,"1","7",258700.731811212
"2385",2013-06-01,"1","7",222200.592308529
"2386",2013-07-01,"1","7",199528.391516346
"2387",2013-08-01,"1","7",202258.45864
"2388",2013-09-01,"1","7",186397.713234717
"2389",2013-10-01,"1","7",181674.998671379
"2390",2013-11-01,"1","7",182362.934747719
"2391",2013-12-01,"1","7",161435.23994339
"2392",2014-01-01,"1","7",177278.730571525
"2393",2014-02-01,"1","7",174874.139341148
"2394",2014-03-01,"1","7",187386.347959322
"2395",2014-04-01,"1","7",181707.888868475
"2396",2014-05-01,"1","7",198253.272880847
"2397",2014-06-01,"1","7",190177.336556724
"2398",2014-07-01,"1","7",197303.314184355
"2399",2014-08-01,"1","7",183751.428684444
"2400",2014-09-01,"1","7",198427.386699063
"2401",2014-10-01,"1","7",199196.095740806
"2402",2014-11-01,"1","7",181849.449790909
"2403",2014-12-01,"1","7",178090.687551029
"2404",2015-01-01,"1","7",182682.638764
"2405",2015-02-01,"1","7",188586.296964714
"2406",2015-03-01,"1","7",201494.340146216
"2407",2015-04-01,"1","7",180132.875612436
"2408",2015-05-01,"1","7",193181.734621096
"2409",2015-06-01,"1","7",195454.583471842
"2410",2015-07-01,"1","7",194431.997686098
"2411",2015-08-01,"1","7",192839.450277342
"2412",2015-09-01,"1","7",194385.458217949
"2413",2015-10-01,"1","7",184709.419244146
"2414",2015-11-01,"1","7",179538.712070652
"2415",2015-12-01,"1","7",168962.927389101
"2416",2016-01-01,"1","7",166995.101654255
"2417",2016-02-01,"1","7",183861.968690638
"2418",2016-03-01,"1","7",182558.015455053
"2419",2016-04-01,"1","7",186001.857522967
"2420",2016-05-01,"1","7",190618.544504194
"2421",2016-06-01,"1","7",181217.106280104
"2422",2016-07-01,"1","7",182823.137700515
"2423",2016-08-01,"1","7",195491.311731584
"2424",2016-09-01,"1","7",186647.004159082
"2425",2016-10-01,"1","7",192543.995097736
"2426",2016-11-01,"1","7",203004.280447944
"2427",2013-01-01,"2","7",487297.31949
"2428",2013-02-01,"2","7",405084.337965714
"2429",2013-03-01,"2","7",390476.020805294
"2430",2013-04-01,"2","7",373671.172198421
"2431",2013-05-01,"2","7",405474.157405
"2432",2013-06-01,"2","7",421835.356843333
"2433",2013-07-01,"2","7",396994.8448055
"2434",2013-08-01,"2","7",386481.22770619
"2435",2013-09-01,"2","7",372148.934929545
"2436",2013-10-01,"2","7",369401.547278636
"2437",2013-11-01,"2","7",368884.136453913
"2438",2013-12-01,"2","7",410842.630275
"2439",2014-01-01,"2","7",368992.405687778
"2440",2014-02-01,"2","7",329264.130176071
"2441",2014-03-01,"2","7",394041.761277037
"2442",2014-04-01,"2","7",369109.858174643
"2443",2014-05-01,"2","7",360806.763283571
"2444",2014-06-01,"2","7",334101.829452222
"2445",2014-07-01,"2","7",364867.272235
"2446",2014-08-01,"2","7",391322.329869355
"2447",2014-09-01,"2","7",359313.131221176
"2448",2014-10-01,"2","7",363697.189324
"2449",2014-11-01,"2","7",352778.839384571
"2450",2014-12-01,"2","7",394414.0925
"2451",2015-01-01,"2","7",333956.048943243
"2452",2015-02-01,"2","7",328072.948883611
"2453",2015-03-01,"2","7",341866.235681951
"2454",2015-04-01,"2","7",308094.511378
"2455",2015-05-01,"2","7",322534.933167917
"2456",2015-06-01,"2","7",302466.237273726
"2457",2015-07-01,"2","7",336524.337850943
"2458",2015-08-01,"2","7",297826.586954576
"2459",2015-09-01,"2","7",300720.018668333
"2460",2015-10-01,"2","7",296856.12844254
"2461",2015-11-01,"2","7",289179.007502879
"2462",2015-12-01,"2","7",382754.186142456
"2463",2016-01-01,"2","7",315324.4713545
"2464",2016-02-01,"2","7",309596.799208983
"2465",2016-03-01,"2","7",325787.658200984
"2466",2016-04-01,"2","7",340257.286466032
"2467",2016-05-01,"2","7",319033.39019
"2468",2016-06-01,"2","7",321299.953453088
"2469",2016-07-01,"2","7",351302.815756567
"2470",2016-08-01,"2","7",314421.04529589
"2471",2016-09-01,"2","7",356531.363953623
"2472",2016-10-01,"2","7",373837.467960676
"2473",2016-11-01,"2","7",373816.983522192
"2474",2013-01-01,"3","7",235213.615175
"2475",2013-02-01,"3","7",266072.006925
"2476",2013-03-01,"3","7",316079.769275
"2477",2013-04-01,"3","7",311501.22575
"2478",2013-05-01,"3","7",358503.44225
"2479",2013-06-01,"3","7",360106.852475
"2480",2013-07-01,"3","7",406842.06985
"2481",2013-08-01,"3","7",400335.848375
"2482",2013-09-01,"3","7",349728.1454
"2483",2013-10-01,"3","7",374325.24135
"2484",2013-11-01,"3","7",495032.233866667
"2485",2013-12-01,"3","7",578969.154366667
"2486",2014-01-01,"3","7",335701.929983333
"2487",2014-02-01,"3","7",368352.542325
"2488",2014-03-01,"3","7",349718.847436
"2489",2014-04-01,"3","7",348236.39794
"2490",2014-05-01,"3","7",369850.714266667
"2491",2014-06-01,"3","7",345444.340083333
"2492",2014-07-01,"3","7",365148.734081667
"2493",2014-08-01,"3","7",537058.08522
"2494",2014-09-01,"3","7",450793.95388
"2495",2014-10-01,"3","7",517444.68214
"2496",2014-11-01,"3","7",403777.783024286
"2497",2014-12-01,"3","7",614824.280057143
"2498",2015-01-01,"3","7",478435.034057143
"2499",2015-02-01,"3","7",469171.936742857
"2500",2015-03-01,"3","7",568514.807571429
"2501",2015-04-01,"3","7",507864.178414286
"2502",2015-05-01,"3","7",557976.4560625
"2503",2015-06-01,"3","7",463044.449629091
"2504",2015-07-01,"3","7",642581.46924
"2505",2015-08-01,"3","7",525125.625636667
"2506",2015-09-01,"3","7",493035.473529286
"2507",2015-10-01,"3","7",566719.091892667
"2508",2015-11-01,"3","7",536355.101101053
